Rank,Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
2309,FNK,99.36,76,74,73,40
2310,EWP,99.36,76,71,56,63
2311,IYC,99.36,76,79,76,52
2312,CWS,99.35,76,77,80,49
2313,ATXS,99.34,76,95,96,5
2314,JQUA,99.34,76,81,79,62
2315,ESG,99.33,76,79,77,62
2316,EUSC,99.33,76,71,63,52
2317,SPXT,99.33,76,76,69,50
2318,FNB,99.33,76,72,81,24
2319,ZK,99.32,76,46,92,37
2320,XMVM,99.31,76,74,70,46
2321,BLFS,99.31,76,46,88,5
2322,GSL,99.29,76,56,72,37
2323,X,99.29,76,86,96,96
2324,ACM,99.29,76,72,67,39
2325,PSC,99.28,76,74,76,38
2326,GOAU,99.28,76,44,24,40
2327,ASGI,99.27,75,69,59,64
2328,SPHB,99.27,75,76,81,36
2329,IBN,99.27,75,75,63,58
2330,UCC,99.26,75,80,83,38
2331,GLNG,99.25,75,59,28,42
2332,FUNL,99.23,75,69,57,89
2333,IUS,99.23,75,77,72,57
2334,JBL,99.22,75,86,86,97
2335,IFRA,99.22,75,68,56,39
2336,TPLC,99.2,75,78,69,45
2337,EMMF,99.19,75,74,64,65
2338,BG,99.18,75,34,16,69
2339,GLOF,99.18,75,78,74,55
2340,WOMN,99.18,75,78,78,60
2341,XJH,99.16,75,69,76,86
2342,RSPT,99.16,75,80,84,54
2343,EQX,99.15,75,76,19,51
2344,REAX,99.14,75,78,97,99
2345,APRT,99.14,75,63,64,84
2346,TDVG,99.14,75,64,65,87
2347,QYLG,99.12,75,62,59,76
2348,IVOO,99.12,75,76,70,39
2349,EAOA,99.12,75,65,55,82
2350,SPMD,99.12,75,76,70,38
2351,IMCG,99.11,75,79,75,41
2352,BSVN,99.11,75,70,73,20
2353,EIPX,99.1,75,60,49,78
2354,IJH,99.09,75,76,70,38
2355,IHAK,99.09,75,79,89,67
2356,KVUE,99.09,75,65,40,91
2357,MDY,99.08,75,76,70,39
2358,OXY,99.08,75,54,20,52
2359,RPM,99.08,75,85,81,52
2360,AAP,99.06,75,86,19,5
2361,MGMT,99.04,75,85,52,82
2362,SGDJ,99.04,75,45,21,38
2363,IVE,99.03,75,75,73,52
2364,EIG,99.03,75,73,55,41
2365,AXTI,99.03,75,96,24,7
2366,AMTB,99.03,75,49,83,24
2367,FENG,99.02,75,68,15,7
2368,BJAN,99.02,75,76,77,61
2369,BFEB,99.01,75,75,75,63
2370,EVTL,99.0,75,6,18,21
2371,VOOV,99.0,75,75,73,52
2372,MGIH,98.99,75,27,23,92
2373,PXLW,98.98,75,97,47,16
2374,SPYV,98.98,75,75,73,52
2375,SIEB,98.98,75,63,35,17
2376,FAT,98.97,75,76,89,32
2377,EQIN,98.97,75,74,64,49
2378,FNDX,98.97,75,76,72,51
2379,BJ,98.96,75,65,20,45
2380,GSEW,98.96,75,76,72,44
2381,PEO,98.96,75,63,22,53
2382,TG,98.94,75,45,11,6
2383,VXF,98.93,75,77,78,40
2384,ROCK,98.93,75,85,93,67
2385,WU,98.92,75,79,54,35
2386,DAT,98.91,75,74,87,77
2387,JOET,98.91,75,81,74,84
2388,FAST,98.91,75,89,84,81
2389,BAM,98.9,75,88,87,93
2390,DSTL,98.9,75,78,75,56
2391,ASC,98.9,75,82,76,48
2392,SPD,98.89,75,60,74,83
2393,TOK,98.89,75,77,74,55
2394,SRG,98.89,75,68,72,17
2395,NML,98.89,75,63,32,41
2396,SPVM,98.89,75,75,54,44
2397,ERO,98.88,75,60,23,19
2398,FSCO,98.86,75,69,68,79
2399,TPZ,98.86,75,77,51,58
2400,KRMA,98.86,75,77,76,53
2401,PTLC,98.85,75,78,75,57
2402,EQWL,98.85,75,76,73,51
2403,FNDB,98.85,75,76,72,50
2404,BJUL,98.84,75,76,74,65
2405,DBEU,98.82,75,72,60,52
2406,CB,98.82,75,86,76,71
2407,FPXE,98.81,75,81,61,45
2408,WBIL,98.8,75,79,69,54
2409,MSC,98.8,75,64,70,76
2410,UPGD,98.78,75,73,71,38
2411,RF,98.77,75,66,70,14
2412,BAK,98.77,75,80,23,11
2413,IUSV,98.76,75,75,73,51
2414,ITRG,98.76,75,71,38,61
2415,SFYX,98.75,75,76,68,39
2416,QARP,98.74,75,76,73,60
2417,EDEN,98.74,75,78,71,54
2418,RPV,98.74,75,71,62,30
2419,V,98.73,75,80,79,69
2420,MMM,98.71,75,41,25,23
2421,IMCB,98.71,75,75,69,39
2422,PSCM,98.7,75,66,67,31
2423,USO,98.69,75,73,30,81
2424,FGB,98.69,75,72,75,44
2425,ZIM,98.68,74,48,97,96
2426,CBOE,98.68,74,80,87,93
2427,EEFT,98.66,74,66,69,22
2428,A,98.66,74,75,65,17
2429,DMLP,98.65,74,71,58,48
2430,FELE,98.65,74,70,64,44
2431,FJUL,98.65,74,73,70,88
2432,TTMI,98.64,74,62,70,22
2433,UTES,98.64,74,58,29,41
2434,URTH,98.63,74,78,74,56
2435,GCBC,98.63,74,25,79,31
2436,AISP,98.6,74,97,97,9
2437,MDB,98.6,74,63,92,95
2438,TGRW,98.58,74,66,80,94
2439,PEG,98.58,74,65,23,65
2440,GBCI,98.58,74,52,83,21
2441,SAIC,98.56,74,73,83,56
2442,AFGE,98.54,74,57,49,57
2443,TXO,98.54,74,51,18,53
2444,DISV,98.54,74,53,26,84
2445,XSW,98.54,74,76,85,49
2446,EZM,98.53,74,73,75,38
2447,AVNW,98.52,74,75,64,26
2448,RDIV,98.52,74,68,67,26
2449,CGW,98.52,74,66,57,38
2450,VFVA,98.52,74,73,73,42
2451,JVAL,98.52,74,75,73,47
2452,NUMV,98.51,74,73,64,32
2453,OLP,98.51,74,52,47,27
2454,XLSR,98.51,74,77,76,52
2455,ESGG,98.51,74,78,75,59
2456,AMKR,98.51,74,71,91,25
2457,SUSA,98.5,74,78,77,52
2458,BAUG,98.49,74,76,74,63
2459,SXT,98.49,74,41,32,23
2460,UGA,98.49,74,71,37,66
2461,JULZ,98.48,74,72,61,80
2462,ITA,98.47,74,71,63,52
2463,XAR,98.47,74,74,71,57
2464,DBAW,98.46,74,73,58,48
2465,ALRS,98.45,74,68,91,42
2466,LAUR,98.45,74,71,39,88
2467,GPC,98.44,74,49,27,19
2468,IMCC,98.44,74,90,17,4
2469,TEQI,98.43,74,60,65,86
2470,BKSE,98.42,74,62,64,57
2471,QPX,98.42,74,65,73,69
2472,NDSN,98.42,74,73,72,35
2473,DEUS,98.41,74,76,70,45
2474,INSM,98.41,74,75,86,93
2475,ACIO,98.39,74,75,71,56
2476,JHMM,98.39,74,75,69,38
2477,FCN,98.39,74,66,54,93
2478,TPYP,98.38,74,68,51,53
2479,EDTK,98.38,74,72,29,17
2480,PBI,98.36,74,78,85,41
2481,ADX,98.35,74,78,74,57
2482,HST,98.33,74,79,81,33
2483,IWR,98.33,74,75,70,39
2484,TRUE,98.32,74,87,96,17
2485,VNSE,98.32,74,56,64,82
2486,SECT,98.32,74,77,76,55
2487,OUSM,98.31,74,75,72,45
2488,TPHD,98.31,74,71,56,44
2489,ANIK,98.3,74,67,68,17
2490,HAWX,98.3,74,71,56,51
2491,FXL,98.3,74,79,86,64
2492,PEXL,98.29,74,75,74,47
2493,INGR,98.29,74,74,59,35
2494,OXM,98.29,74,65,37,20
2495,DGRS,98.28,74,70,75,37
2496,NTRS,98.28,74,70,63,21
2497,FITE,98.28,74,75,83,55
2498,INEQ,98.27,74,73,60,62
2499,DGT,98.27,74,74,66,56
2500,WCBR,98.27,74,82,81,70
2501,VAMO,98.27,74,69,60,56
2502,EFO,98.27,74,80,73,35
2503,ESNT,98.27,74,84,83,73
2504,HASI,98.26,74,52,60,10
2505,PEJ,98.26,74,74,64,30
2506,MDST,98.26,74,55,56,67
2507,SEVN,98.25,74,75,88,70
2508,ILCV,98.22,74,75,68,48
2509,MPA,98.21,74,60,62,34
2510,BR,98.21,74,77,88,79
2511,EOI,98.2,74,76,69,37
2512,BOTZ,98.19,74,82,83,42
2513,VERS,98.19,74,85,79,79
2514,QDEC,98.19,74,66,64,83
2515,FSMD,98.18,74,73,73,41
2516,KF,98.18,74,75,46,23
2517,BSEP,98.18,74,75,74,63
2518,APAM,98.17,74,78,82,47
2519,SN,98.17,74,90,88,98
2520,URTY,98.17,74,80,89,9
2521,IIIN,98.16,73,73,83,43
2522,EMX,98.16,73,32,13,40
2523,ADME,98.16,73,76,73,51
2524,HPF,98.15,73,67,65,25
2525,KOD,98.14,73,98,98,2
2526,CMC,98.14,73,77,64,23
2527,EUSA,98.13,73,75,71,41
2528,IHDG,98.13,73,75,68,52
2529,BLDE,98.13,73,13,73,7
2530,EWD,98.13,73,74,66,41
2531,MS,98.12,73,55,55,21
2532,CHGX,98.12,73,80,79,53
2533,LIVN,98.12,73,68,32,43
2534,REVS,98.12,73,75,63,47
2535,XYLG,98.11,73,67,49,78
2536,HTB,98.11,73,55,87,28
2537,CBRE,98.1,73,82,79,31
2538,SPGP,98.1,73,75,63,55
2539,LAKE,98.09,73,31,89,79
2540,LOW,98.08,73,80,53,34
2541,CALF,98.07,73,73,82,57
2542,VLYPP,98.07,73,75,72,34
2543,PSCD,98.07,73,75,80,33
2544,CGO,98.06,73,73,50,28
2545,NBN,98.06,73,83,86,82
2546,FTA,98.06,73,70,58,40
2547,AFL,98.05,73,77,75,81
2548,TNA,98.05,73,81,89,9
2549,DVN,98.05,73,50,13,24
2550,BQ,98.05,73,18,4,6
2551,EDIV,98.04,73,75,75,80
2552,KBUF,98.04,73,65,64,88
2553,VBR,98.02,73,73,71,38
2554,CZA,98.02,73,73,61,37
2555,USL,98.02,73,71,37,82
2556,EMXF,98.02,73,77,50,78
2557,GRF,98.02,73,54,56,46
2558,DTAN,98.01,73,65,29,76
2559,NRDY,98.0,73,17,3,4
2560,FXD,98.0,73,79,75,35
2561,RAFE,98.0,73,77,74,51
2562,ACWI,97.99,73,76,71,54
2563,EIS,97.99,73,76,78,22
2564,GOLF,97.98,73,78,88,55
2565,NXT,97.98,73,61,14,25
2566,FQAL,97.97,73,77,75,58
2567,FSCS,97.96,73,72,72,39
2568,UBCP,97.96,73,76,44,18
2569,GDX,97.96,73,30,19,45
2570,MEC,97.96,73,61,69,88
2571,DOCU,97.95,73,68,91,16
2572,SNT,97.95,73,45,18,23
2573,SSBK,97.94,73,53,82,88
2574,DIVB,97.94,73,74,68,44
2575,CRUS,97.94,73,60,51,25
2576,ASTE,97.93,73,51,15,27
2577,IMCV,97.93,73,71,62,37
2578,JSMD,97.92,73,74,75,43
2579,FND,97.92,73,86,78,29
2580,XSHQ,97.92,73,68,76,48
2581,LFEQ,97.92,73,75,71,59
2582,SIZE,97.91,73,75,72,41
2583,BGT,97.91,73,69,57,62
2584,GCC,97.91,73,57,24,55
2585,GURU,97.9,73,76,75,45
2586,SEPZ,97.9,73,64,71,81
2587,THNQ,97.9,73,81,82,95
2588,FAB,97.9,73,70,67,41
2589,EZU,97.9,73,74,63,48
2590,VOT,97.9,73,76,76,42
2591,CTS,97.9,73,60,54,29
2592,ROUS,97.9,73,76,71,51
2593,MGRB,97.88,73,64,52,69
2594,SEIC,97.87,73,79,68,34
2595,WBIY,97.87,73,67,68,35
2596,ROMA,97.87,73,27,40,10
2597,ESS,97.86,73,55,60,41
2598,KEP,97.86,73,78,62,28
2599,IIIV,97.86,73,32,19,18
2600,PSO,97.85,73,79,65,78
2601,IQSU,97.83,73,75,79,65
2602,CHCO,97.83,73,45,75,44
2603,CFA,97.83,73,74,67,43
2604,TDSC,97.82,73,60,56,71
2605,OR,97.81,73,68,50,34
2606,CRBN,97.8,73,76,71,54
2607,QWLD,97.8,73,76,70,58
2608,MGEE,97.79,73,49,18,47
2609,MCO,97.79,73,76,84,57
2610,DON,97.78,73,71,67,39
2611,BEEP,97.78,73,17,91,50
2612,RFEM,97.78,73,67,62,56
2613,CHW,97.78,73,73,51,31
2614,FSEP,97.77,73,65,63,82
2615,FPXI,97.77,73,79,55,40
2616,EOS,97.77,73,77,77,44
2617,JPUS,97.77,73,73,63,43
2618,MCI,97.76,72,70,80,85
2619,AFG,97.76,72,76,41,33
2620,HSCZ,97.75,72,71,61,44
2621,HFXI,97.75,72,73,63,55
2622,HPS,97.75,72,72,63,24
2623,JWN,97.75,72,67,79,13
2624,VALQ,97.74,72,77,72,51
2625,NEWP,97.74,72,5,6,9
2626,UG,97.74,72,26,21,10
2627,BJUN,97.74,72,71,71,58
2628,KTF,97.73,72,57,60,32
2629,DMXF,97.73,72,58,57,82
2630,MGV,97.72,72,74,64,48
2631,AUGZ,97.72,72,64,62,81
2632,FFEB,97.71,72,73,74,63
2633,SPE,97.71,72,72,63,35
2634,FTWO,97.7,72,64,42,90
2635,SPGM,97.69,72,75,69,52
2636,ISPOW,97.69,72,82,7,97
2637,FMBH,97.69,72,61,80,35
2638,PSCE,97.69,72,61,27,71
2639,AIO,97.67,72,78,73,34
2640,BLDG,97.66,72,75,60,62
2641,NUVB,97.66,72,95,95,99
2642,FLGR,97.65,72,74,63,44
2643,INDY,97.65,72,67,73,63
2644,UWM,97.64,72,77,83,15
2645,GSK,97.63,72,80,67,68
2646,BSL,97.63,72,68,53,58
2647,RILYN,97.63,72,22,11,66
2648,WHLRP,97.63,72,84,16,19
2649,MPV,97.63,72,77,77,84
2650,ONEY,97.62,72,70,58,36
2651,VB,97.62,72,74,72,36
2652,DAX,97.61,72,74,64,46
2653,FHB,97.61,72,53,73,25
2654,SNEX,97.6,72,47,63,63
2655,SCHM,97.6,72,75,70,38
2656,CHE,97.59,72,77,67,82
2657,ESPO,97.59,72,77,73,63
2658,AMTX,97.57,72,87,24,66
2659,VT,97.57,72,75,70,52
2660,OMER,97.56,72,22,97,2
2661,VTV,97.56,72,73,63,45
2662,IWS,97.56,72,73,65,36
2663,DBB,97.56,72,27,20,49
2664,BDEC,97.56,72,73,73,58
2665,NOCT,97.56,72,71,76,79
2666,BKV,97.56,72,81,83,60
2667,SILO,97.56,72,93,17,30
2668,SIXG,97.55,72,78,82,40
2669,EQL,97.55,72,72,66,50
2670,GOEX,97.55,72,40,21,35
2671,JHSC,97.54,72,70,75,39
2672,CNOBP,97.54,72,72,67,82
2673,ISPO,97.53,72,91,15,80
2674,PRAA,97.53,72,44,83,4
2675,DRH,97.53,72,74,76,36
2676,EFT,97.52,72,70,70,61
2677,ETY,97.51,72,74,65,40
2678,AIEQ,97.51,72,73,79,38
2679,BANC,97.51,72,74,81,20
2680,EPRT,97.51,72,66,61,41
2681,PIE,97.5,72,67,56,48
2682,VONV,97.49,72,73,63,43
2683,IWD,97.48,72,72,63,43
2684,VO,97.48,72,73,68,40
2685,SPHR,97.48,72,91,90,96
2686,BBSC,97.47,72,83,69,83
2687,ECBK,97.46,72,60,73,92
2688,PFGC,97.46,72,83,83,54
2689,RFV,97.46,72,73,78,42
2690,DHT,97.46,72,79,67,92
2691,DINT,97.46,72,54,26,43
2692,DFAU,97.45,72,75,72,87
2693,JANT,97.45,72,64,66,81
2694,HNW,97.45,72,74,62,50
2695,THRY,97.44,72,40,57,17
2696,DGRW,97.44,72,76,73,54
2697,CASS,97.44,72,66,74,43
2698,LEAD,97.43,72,77,76,57
2699,FRST,97.43,72,82,93,42
2700,MSFD,97.43,72,44,25,44
2701,HOPE,97.43,72,64,83,22
2702,UAUG,97.41,72,73,70,66
2703,MNKD,97.41,72,87,14,59
2704,SHOO,97.4,72,72,88,49
2705,UZE,97.4,72,72,84,94
2706,AXS,97.39,72,79,51,62
2707,NZAC,97.39,72,75,73,52
2708,AU,97.39,72,63,14,45
2709,INVA,97.38,72,67,90,51
2710,IWX,97.38,72,72,62,47
2711,PJUL,97.38,72,71,70,68
2712,ROST,97.38,72,86,85,78
2713,BDCX,97.37,72,63,48,81
2714,TCBS,97.37,72,72,43,72
2715,INZY,97.36,72,92,13,98
2716,BOCT,97.35,71,72,72,65
2717,DJUN,97.35,71,65,62,85
2718,MUA,97.35,71,66,66,28
2719,PAUG,97.34,71,73,70,65
2720,CAH,97.34,71,86,84,81
2721,SLYG,97.33,71,68,74,37
2722,FDIS,97.33,71,74,76,53
2723,F,97.33,71,31,37,16
2724,DCO,97.32,71,47,33,55
2725,INTR,97.31,71,15,8,94
2726,QTAP,97.31,71,69,65,81
2727,USCI,97.31,71,64,36,77
2728,SSB,97.3,71,65,84,28
2729,DORM,97.3,71,78,57,13
2730,KNCT,97.29,71,77,84,60
2731,OTIS,97.28,71,77,64,41
2732,VIOG,97.27,71,68,74,37
2733,VVR,97.27,71,69,53,66
2734,DWAW,97.27,71,79,72,39
2735,UTSL,97.27,71,22,14,11
2736,KAPR,97.27,71,70,59,56
2737,VCR,97.26,71,74,76,53
2738,IJT,97.24,71,68,74,37
2739,TMO,97.24,71,64,68,22
2740,WDAY,97.24,71,81,93,82
2741,HLAL,97.23,71,75,77,65
2742,FLTW,97.22,71,73,67,61
2743,XLB,97.22,71,72,48,44
2744,PRFZ,97.21,71,69,74,35
2745,TOGA,97.2,71,76,75,82
2746,MCHP,97.2,71,47,72,37
2747,TPR,97.2,71,85,72,12
2748,EAOR,97.2,71,60,49,79
2749,MEOH,97.19,71,33,48,53
2750,FCBC,97.19,71,54,82,71
2751,NANR,97.19,71,46,18,38
2752,ABG,97.19,71,47,64,46
2753,SOHU,97.18,71,31,21,8
2754,RAYD,97.18,71,74,71,89
2755,DNB,97.18,71,18,19,59
2756,USEP,97.16,71,71,70,69
2757,ONOF,97.16,71,64,71,78
2758,VOE,97.15,71,71,59,37
2759,RMBI,97.15,71,63,67,26
2760,FNOV,97.15,71,72,72,57
2761,BUSE,97.14,71,55,84,37
2762,AVIV,97.13,71,54,25,80
2763,PIZ,97.13,71,75,67,43
2764,BZH,97.12,71,89,93,94
2765,TMUS,97.12,71,68,75,63
2766,VAW,97.11,71,71,52,42
2767,FTLS,97.11,71,76,71,68
2768,DBMF,97.11,71,52,23,60
2769,TYG,97.11,71,50,30,34
2770,LOPE,97.1,71,70,71,79
2771,PST,97.1,71,54,32,91
2772,HLN,97.09,71,71,56,94
2773,DSGN,97.09,71,72,96,98
2774,RPG,97.09,71,82,67,44
2775,ELPC,97.08,71,27,11,58
2776,FTXR,97.08,71,68,67,33
2777,TRMD,97.07,71,81,88,87
2778,SAMT,97.07,71,73,76,86
2779,FDVV,97.06,71,73,69,50
2780,BBDC,97.06,71,67,61,76
2781,OSCV,97.05,71,66,63,39
2782,SCI,97.05,71,74,67,24
2783,EMLP,97.04,71,61,41,52
2784,FMAT,97.04,71,71,53,42
2785,FAUG,97.03,71,71,69,59
2786,VBTX,97.03,71,28,75,17
2787,FMAY,97.03,71,67,68,84
2788,GAM,97.03,71,72,67,66
2789,SKX,97.02,71,76,87,63
2790,HOMB,97.02,71,43,74,28
2791,MGRC,97.01,71,80,87,76
2792,EMQQ,97.0,71,52,25,45
2793,PLSE,97.0,71,94,98,75
2794,REGL,97.0,71,65,56,35
2795,SSPY,96.99,71,72,64,43
2796,CSA,96.99,71,66,70,36
2797,SITE,96.99,71,77,63,43
2798,IMVT,96.99,71,80,97,99
2799,QINT,96.98,71,72,61,54
2800,WIT,96.98,71,75,83,47
2801,HALO,96.98,71,67,20,21
2802,MXE,96.97,71,70,74,37
2803,DWAS,96.97,71,75,76,34
2804,TBLD,96.96,71,59,28,84
2805,CYRX,96.96,71,54,80,6
2806,NTSX,96.96,71,77,76,48
2807,SNCR,96.95,71,78,94,5
2808,TFIN,96.95,71,73,85,76
2809,ONEV,96.95,71,73,64,45
2810,CTA,96.94,71,67,59,61
2811,DJUL,96.93,71,69,66,85
2812,DGRE,96.93,71,68,62,54
2813,AMPY,96.92,70,29,14,35
2814,THG,96.92,70,72,68,47
2815,VBK,96.91,70,75,73,34
2816,FEUZ,96.91,70,66,53,42
2817,RSP,96.88,70,72,67,39
2818,PSEP,96.88,70,71,69,67
2819,HERD,96.85,70,71,64,56
2820,RARE,96.85,70,57,80,25
2821,CVI,96.84,70,73,46,56
2822,BRC,96.84,70,66,79,63
2823,TOWN,96.83,70,43,79,35
2824,EWG,96.83,70,73,62,43
2825,ABFL,96.82,70,76,78,58
2826,EWJ,96.82,70,79,69,66
2827,PSWD,96.82,70,68,56,71
2828,HES,96.82,70,58,26,59
2829,CSQ,96.82,70,74,74,35
2830,PTNQ,96.81,70,72,76,81
2831,CTVA,96.81,70,64,14,21
2832,FPF,96.81,70,76,68,31
2833,COPJ,96.8,70,22,16,91
2834,IVLU,96.8,70,69,53,58
2835,CCD,96.79,70,65,46,20
2836,UJUL,96.79,70,70,68,64
2837,LBRDP,96.78,70,56,55,62
2838,NFG,96.78,70,37,17,36
2839,POCT,96.78,70,69,70,74
2840,GSJY,96.78,70,78,68,68
2841,TOUS,96.78,70,53,23,85
2842,SCHV,96.77,70,71,62,41
2843,SMMD,96.77,70,72,72,35
2844,CTGO,96.77,70,24,13,17
2845,DTD,96.77,70,72,65,45
2846,DNOV,96.76,70,70,72,58
2847,CTRA,96.76,70,66,22,67
2848,TSL,96.76,70,93,98,87
2849,CEE,96.75,70,49,68,55
2850,BKIE,96.75,70,59,63,69
2851,COYA,96.75,70,17,12,80
2852,POWA,96.75,70,74,64,45
2853,DLN,96.74,70,73,64,46
2854,DWCR,96.74,70,67,57,37
2855,ODD,96.74,70,69,68,72
2856,ACNT,96.73,70,84,53,22
2857,AFBI,96.72,70,72,77,53
2858,GPN,96.72,70,83,85,40
2859,TKLF,96.72,70,81,13,98
2860,PBA,96.71,70,65,61,49
2861,VYM,96.71,70,71,61,42
2862,BBU,96.71,70,83,92,11
2863,MRSN,96.7,70,97,98,6
2864,UTF,96.7,70,56,40,26
2865,PMAY,96.7,70,63,59,74
2866,BKEM,96.69,70,55,49,59
2867,HSBC,96.69,70,50,53,68
2868,NCTY,96.68,70,10,13,8
2869,INGN,96.67,70,67,15,2
2870,JPME,96.66,70,71,62,39
2871,JIG,96.66,70,60,67,68
2872,PTEC,96.65,70,67,53,87
2873,IEX,96.65,70,75,40,29
2874,TPSC,96.65,70,67,71,37
2875,QDEF,96.64,70,75,71,54
2876,UOCT,96.64,70,68,69,73
2877,ACSI,96.63,70,69,70,50
2878,PB,96.63,70,46,66,24
2879,CBAT,96.62,70,59,82,15
2880,XJR,96.62,70,73,74,81
2881,PLG,96.61,70,22,13,15
2882,OMFL,96.6,70,72,66,40
2883,KMB,96.6,70,35,24,38
2884,FDCF,96.59,70,74,74,92
2885,LFMDP,96.59,70,63,41,74
2886,WRN,96.58,70,30,10,21
2887,MWG,96.58,70,23,11,95
2888,DMAT,96.57,70,29,27,66
2889,REGN,96.57,70,81,84,63
2890,RGCO,96.57,70,19,55,17
2891,FLEU,96.57,70,71,57,33
2892,OAKUR,96.56,70,84,80,97
2893,MOAT,96.56,70,73,75,53
2894,FDEC,96.56,70,61,66,86
2895,PYZ,96.56,70,66,43,30
2896,PY,96.56,70,71,66,37
2897,DRVN,96.56,70,77,86,89
2898,NXTC,96.55,70,94,17,8
2899,XES,96.55,70,69,31,73
2900,AVDV,96.55,70,70,57,53
2901,FXG,96.55,70,68,41,37
2902,MANH,96.55,70,89,90,94
2903,NPK,96.54,70,63,71,61
2904,PBJ,96.53,70,63,45,33
2905,OII,96.53,70,70,40,92
2906,ISHP,96.53,70,69,67,44
2907,SOJE,96.53,70,68,43,52
2908,VLYPO,96.53,70,32,62,50
2909,SAA,96.52,69,65,83,16
2910,BHC,96.52,69,88,66,28
2911,UDEC,96.52,69,69,71,55
2912,ISCG,96.51,69,72,74,35
2913,YUM,96.51,69,53,40,40
2914,HPI,96.51,69,69,61,24
2915,ESML,96.49,69,70,71,34
2916,KEM,96.49,69,57,50,89
2917,KJUL,96.49,69,54,59,78
2918,CPNG,96.49,69,76,70,95
2919,DGRO,96.48,69,71,65,45
2920,QQEW,96.48,69,76,81,56
2921,IDHQ,96.47,69,74,67,54
2922,QQQE,96.47,69,76,81,56
2923,RFDA,96.46,69,69,67,49
2924,JGH,96.46,69,70,68,41
2925,CLF,96.45,69,84,66,71
2926,PJAN,96.44,69,70,69,65
2927,STEW,96.43,69,74,69,49
2928,EIPI,96.43,69,50,42,72
2929,BBJP,96.42,69,78,65,68
2930,FLJP,96.42,69,78,66,66
2931,TKR,96.42,69,63,60,30
2932,JCTR,96.42,69,78,76,91
2933,CCAP,96.42,69,67,60,69
2934,BWEB,96.42,69,79,85,88
2935,SDCI,96.41,69,62,29,66
2936,VFLO,96.41,69,65,63,86
2937,LSPD,96.41,69,16,21,21
2938,PFH,96.41,69,54,29,60
2939,FLQS,96.41,69,69,72,42
2940,DAC,96.4,69,67,81,78
2941,BMAR,96.4,69,72,74,67
2942,AVB,96.39,69,41,43,40
2943,OCTT,96.39,69,62,55,81
2944,HI,96.39,69,58,63,23
2945,LOGI,96.38,69,90,84,95
2946,GCAD,96.38,69,54,65,91
2947,MLPA,96.38,69,69,54,67
2948,DIVZ,96.38,69,65,74,85
2949,KMI,96.38,69,53,38,40
2950,IQ,96.38,69,12,6,74
2951,LVOL,96.37,69,60,63,83
2952,UGRO,96.35,69,91,59,14
2953,CNO,96.34,69,67,78,53
2954,BKN,96.34,69,66,57,26
2955,RSPD,96.34,69,74,70,35
2956,QLV,96.33,69,74,70,55
2957,JPXN,96.33,69,77,67,65
2958,VLUE,96.33,69,72,66,41
2959,JSML,96.33,69,64,74,39
2960,OMAB,96.32,69,19,52,19
2961,ARDC,96.32,69,69,69,56
2962,BABO,96.32,69,67,13,90
2963,HSMV,96.31,69,66,49,43
2964,BUZZ,96.3,69,79,84,85
2965,LEGR,96.3,69,71,67,52
2966,PFEB,96.28,69,69,66,64
2967,CCEP,96.28,69,74,76,59
2968,DIA,96.27,69,73,73,51
2969,RBCAA,96.27,69,50,85,58
2970,AMBO,96.26,69,65,10,7
2971,PSL,96.26,69,70,67,39
2972,JULW,96.26,69,63,61,81
2973,DDWM,96.26,69,67,50,54
2974,PSNY,96.25,69,64,11,95
2975,IRTC,96.24,69,74,86,14
2976,AGNCP,96.24,69,73,69,56
2977,EEMS,96.24,69,63,60,62
2978,FER,96.24,69,86,83,85
2979,ARW,96.23,69,39,24,50
2980,ACA,96.22,69,76,81,65
2981,BFIN,96.21,69,70,85,46
2982,UMAY,96.21,69,61,59,75
2983,MTRN,96.2,69,78,80,53
2984,IVRA,96.19,69,51,77,89
2985,FLEE,96.19,69,70,61,49
2986,CPS,96.18,69,28,83,30
2987,PDEC,96.18,69,69,69,56
2988,EFR,96.18,69,67,70,59
2989,LYV,96.17,69,87,75,62
2990,DSEP,96.17,69,61,61,81
2991,WF,96.17,69,84,65,54
2992,PEB,96.17,69,61,77,20
2993,VUSE,96.17,69,74,75,59
2994,SOR,96.15,69,64,50,54
2995,ISVL,96.15,69,45,24,85
2996,AIRL,96.15,69,77,80,77
2997,HPE,96.14,69,62,39,54
2998,W,96.13,69,84,78,24
2999,NUSC,96.13,69,70,70,32
3000,LVHI,96.12,69,65,45,60
3001,ISCB,96.12,69,69,73,34
3002,SAGP,96.11,69,54,50,89
3003,VFMV,96.1,69,69,63,50
3004,LKFN,96.1,69,65,91,23
3005,DIVD,96.09,69,52,25,81
3006,ARVR,96.09,69,72,55,82
3007,AVSD,96.08,68,55,29,86
3008,JQC,96.08,68,68,52,49
3009,UIVM,96.08,68,71,59,51
3010,DFIC,96.07,68,50,26,82
3011,HEGD,96.07,68,64,69,81
3012,CERY,96.07,68,65,39,74
3013,VIG,96.07,68,72,69,51
3014,CCNEP,96.06,68,46,31,80
3015,THQ,96.06,68,66,48,22
3016,XDAP,96.04,68,65,62,82
3017,JHID,96.04,68,48,24,77
3018,MTUS,96.04,68,43,58,74
3019,EFX,96.04,68,82,89,29
3020,JCE,96.03,68,69,62,38
3021,FFTY,96.03,68,81,71,27
3022,NWPX,96.03,68,74,45,26
