Rank,Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
1701,ABVC,108.87,82,32,7,8
1702,IDU,108.86,82,77,69,85
1703,OGIG,108.84,82,87,85,74
1704,TCBS,108.84,82,80,56,43
1705,NEN,108.83,82,73,70,82
1706,FLSW,108.82,82,70,29,67
1707,BKNG,108.82,82,87,90,82
1708,MDIA,108.8,82,75,93,96
1709,GNSS,108.8,82,89,73,96
1710,KWT,108.8,82,73,44,40
1711,SOCL,108.79,82,86,64,54
1712,MDT,108.79,82,65,32,62
1713,INTR,108.78,82,16,9,88
1714,QTAP,108.77,82,78,74,57
1715,DTH,108.77,82,58,28,56
1716,NPK,108.77,82,91,86,23
1717,HLI,108.74,82,79,88,89
1718,EMX,108.74,82,57,28,52
1719,SNX,108.74,82,89,57,54
1720,AVGO,108.74,82,95,94,95
1721,FCA,108.72,82,72,54,51
1722,FNCL,108.71,82,82,82,78
1723,IRMD,108.71,82,87,84,64
1724,JXI,108.7,82,64,54,84
1725,MTZ,108.7,82,85,91,93
1726,SII,108.69,82,56,71,85
1727,MLAB,108.67,82,91,86,90
1728,GATX,108.67,82,83,83,51
1729,NNI,108.67,82,76,65,82
1730,MSD,108.67,82,77,38,73
1731,TOGA,108.65,82,83,80,59
1732,RAYD,108.63,82,82,78,76
1733,DOL,108.63,82,61,31,60
1734,MNST,108.62,82,49,34,24
1735,NJR,108.59,82,55,61,56
1736,EVBN,108.58,82,89,91,91
1737,HACK,108.57,82,86,81,69
1738,AVIV,108.57,82,64,34,56
1739,DHS,108.56,82,76,68,65
1740,GGN,108.54,82,57,31,64
1741,DSGN,108.53,82,80,96,97
1742,HLN,108.53,82,80,66,89
1743,ELPC,108.52,82,30,13,27
1744,SAMT,108.51,81,81,81,69
1745,OLLI,108.51,81,82,91,81
1746,ROKT,108.51,81,81,85,73
1747,SKYW,108.51,81,86,93,93
1748,MMC,108.5,81,72,53,64
1749,TWO,108.5,81,78,19,36
1750,PXH,108.49,81,74,54,77
1751,ICUI,108.46,81,86,88,96
1752,LITE,108.45,81,89,95,91
1753,SQM,108.45,81,31,18,16
1754,HDEF,108.42,81,61,29,69
1755,HGBL,108.42,81,66,16,6
1756,XAR,108.41,81,71,80,80
1757,FJP,108.4,81,60,33,47
1758,XLC,108.39,81,85,83,77
1759,TBLD,108.38,81,69,39,64
1760,VCYT,108.37,81,92,94,94
1761,CTA,108.36,81,77,69,30
1762,AFYA,108.35,81,32,19,21
1763,FUTY,108.35,81,76,69,85
1764,DIVZ,108.35,81,74,64,73
1765,CRDF,108.34,81,98,96,90
1766,RELX,108.31,81,77,53,80
1767,SHEL,108.3,81,35,20,23
1768,GHY,108.27,81,76,57,59
1769,PRIM,108.26,81,84,96,94
1770,IEV,108.26,81,66,27,63
1771,REAX,108.25,81,82,94,99
1772,NWN,108.24,81,59,60,52
1773,GLU,108.24,81,69,63,82
1774,BCV,108.23,81,81,75,40
1775,FRD,108.22,81,76,62,41
1776,WPC,108.22,81,71,23,62
1777,PSWD,108.22,81,77,67,41
1778,COPJ,108.21,81,24,19,81
1779,BETZ,108.21,81,79,64,69
1780,PXF,108.19,81,61,34,63
1781,HTB,108.19,81,83,80,88
1782,COLB,108.19,81,82,85,87
1783,TOUS,108.18,81,63,31,66
1784,EFC,108.17,81,68,34,47
1785,TSL,108.16,81,94,97,72
1786,CRWD,108.16,81,90,84,38
1787,SNV,108.16,81,83,88,84
1788,COYA,108.15,81,18,14,56
1789,OIS,108.15,81,22,20,11
1790,AIVI,108.15,81,53,29,65
1791,CAF,108.14,81,58,58,51
1792,ODD,108.13,81,78,76,44
1793,STEW,108.13,81,75,69,63
1794,TKLF,108.12,81,86,15,98
1795,JLL,108.12,81,85,81,95
1796,CARE,108.12,81,75,86,86
1797,DTCR,108.1,81,83,59,85
1798,MCRI,108.1,81,87,70,76
1799,RODM,108.09,81,64,46,71
1800,CWST,108.08,81,80,74,53
1801,FER,108.08,81,81,58,79
1802,TSLX,108.07,81,80,51,24
1803,META,108.05,81,92,85,93
1804,PTEC,108.04,81,76,64,72
1805,HSTM,108.04,81,81,79,56
1806,HDMV,108.04,81,59,32,66
1807,SNA,108.01,81,79,86,50
1808,MA,108.0,81,84,79,70
1809,WM,107.98,81,73,53,52
1810,FDCF,107.97,81,82,80,84
1811,LFMDP,107.97,81,73,54,46
1812,IDMO,107.97,81,69,46,61
1813,SBUX,107.97,81,88,37,71
1814,NWE,107.96,81,50,49,71
1815,ZM,107.95,81,88,89,50
1816,MWG,107.95,81,25,13,91
1817,DMAT,107.94,81,33,37,34
1818,LVHI,107.94,81,65,50,56
1819,KMPR,107.94,81,46,79,75
1820,OAKUR,107.93,81,87,84,96
1821,SFBC,107.92,81,78,86,93
1822,FIVA,107.92,81,60,31,57
1823,GAMR,107.91,81,86,72,69
1824,GEG,107.91,81,60,54,30
1825,WCN,107.91,81,66,56,66
1826,EWBC,107.91,81,78,88,82
1827,PAC,107.9,81,80,65,60
1828,DWM,107.89,81,60,31,62
1829,AIZ,107.89,81,61,83,83
1830,ABEQ,107.88,81,64,57,67
1831,CPNG,107.86,81,83,77,92
1832,KEM,107.86,81,67,61,76
1833,PEG,107.85,81,73,81,91
1834,FDT,107.85,81,60,32,58
1835,SLNO,107.85,81,25,70,94
1836,TYL,107.85,81,84,87,91
1837,NTR,107.84,81,70,19,17
1838,CLIX,107.83,81,85,73,80
1839,CSPI,107.83,81,87,79,37
1840,LOAN,107.82,81,78,69,54
1841,BANF,107.82,81,82,87,78
1842,SLRC,107.8,80,79,63,23
1843,CNOB,107.8,80,75,72,87
1844,EIPI,107.79,80,59,55,44
1845,PBA,107.79,80,26,37,82
1846,IXP,107.79,80,85,79,80
1847,AWI,107.79,80,81,85,90
1848,IGF,107.78,80,63,58,78
1849,BWEB,107.78,80,85,88,73
1850,RNST,107.78,80,77,78,48
1851,WAT,107.77,80,77,77,80
1852,VFLO,107.77,80,75,72,68
1853,IEUR,107.77,80,62,26,66
1854,MMLP,107.76,80,75,90,88
1855,SAGE,107.76,80,28,4,3
1856,MCD,107.76,80,70,56,69
1857,HE,107.75,80,28,28,19
1858,WAB,107.75,80,77,87,92
1859,NTRS,107.74,80,88,83,62
1860,SIXA,107.74,80,78,69,78
1861,HEDJ,107.74,80,77,36,39
1862,GCAD,107.73,80,64,73,81
1863,IDOG,107.72,80,57,27,57
1864,IBN,107.72,80,47,71,84
1865,GII,107.72,80,62,58,77
1866,CW,107.7,80,63,90,92
1867,DIM,107.69,80,58,34,65
1868,KREF,107.68,80,62,23,82
1869,BABO,107.66,80,77,16,78
1870,VRSK,107.66,80,80,73,49
1871,JNJ,107.66,80,63,26,47
1872,BUZZ,107.65,80,85,87,66
1873,OFIX,107.63,80,79,86,73
1874,CBFV,107.62,80,81,84,88
1875,ALSN,107.61,80,82,92,93
1876,PPA,107.61,80,64,77,83
1877,UIVM,107.6,80,57,32,59
1878,TRMK,107.6,80,81,86,80
1879,PSNY,107.58,80,74,13,91
1880,DVOL,107.57,80,76,75,78
1881,GSEU,107.56,80,65,28,64
1882,EVTC,107.55,80,23,28,19
1883,ACNB,107.55,80,55,64,69
1884,NOMD,107.55,80,68,27,75
1885,EWK,107.55,80,43,29,72
1886,EMF,107.55,80,72,35,74
1887,FAF,107.54,80,56,59,67
1888,CNK,107.53,80,86,94,95
1889,OSBC,107.53,80,84,82,47
1890,OWL,107.52,80,77,90,82
1891,IWDL,107.51,80,75,70,87
1892,DNP,107.49,80,59,45,72
1893,ISVL,107.48,80,54,32,66
1894,AIRL,107.48,80,83,84,51
1895,RAIL,107.48,80,96,97,99
1896,STT,107.48,80,86,86,83
1897,ABEV,107.48,80,15,18,29
1898,CTBI,107.47,80,79,86,79
1899,BZUN,107.46,80,95,86,80
1900,IVRA,107.46,80,69,58,81
1901,BGC,107.45,80,53,65,91
1902,JOF,107.45,80,61,35,57
1903,AUBN,107.45,80,48,81,83
1904,SAGP,107.44,80,64,62,76
1905,DIVD,107.42,80,62,33,57
1906,ARVR,107.41,80,80,66,59
1907,AVSD,107.4,80,65,40,68
1908,DFIC,107.39,80,60,34,61
1909,MTEX,107.39,80,94,95,24
1910,BVN,107.38,80,20,17,43
1911,CERY,107.38,80,75,52,46
1912,JHID,107.36,80,56,33,50
1913,XDAP,107.36,80,75,72,60
1914,HCKT,107.36,80,83,89,73
1915,SPEU,107.35,80,65,28,65
1916,GABF,107.34,80,79,86,85
1917,URBN,107.34,80,91,92,25
1918,GNT,107.33,80,72,40,66
1919,CIEN,107.32,80,94,96,91
1920,AVDV,107.32,80,57,34,69
1921,CR,107.32,80,69,73,90
1922,PIZ,107.31,80,78,60,79
1923,NAZ,107.31,80,78,55,58
1924,ACDC,107.31,80,59,44,13
1925,EWU,107.3,80,60,32,66
1926,FBK,107.29,80,80,88,89
1927,DGT,107.29,80,75,57,71
1928,SPR,107.29,80,71,51,84
1929,SKY,107.28,80,82,84,91
1930,KO,107.28,80,80,36,81
1931,SBSW,107.28,80,12,13,19
1932,TEF,107.27,80,34,24,80
1933,MSSA,107.27,80,67,60,38
1934,XTAP,107.26,80,73,70,57
1935,ESS,107.26,80,71,63,82
1936,IOT,107.26,80,86,81,95
1937,MET,107.26,80,72,74,82
1938,FWONK,107.25,80,90,90,80
1939,LGCF,107.25,80,73,63,50
1940,LDEM,107.24,79,72,45,78
1941,FDV,107.23,79,75,61,76
1942,RAAX,107.22,79,69,56,58
1943,ONFO,107.22,79,94,97,96
1944,TALK,107.22,79,79,87,17
1945,GCOW,107.22,79,59,31,52
1946,OSW,107.22,79,86,91,85
1947,MGEE,107.2,79,72,82,84
1948,HBT,107.19,79,85,65,55
1949,ISD,107.19,79,72,59,64
1950,IDVO,107.19,79,64,46,47
1951,ERII,107.18,79,27,31,54
1952,DDWM,107.18,79,67,43,59
1953,VIASP,107.17,79,75,64,26
1954,QINT,107.17,79,62,35,62
1955,CRH,107.16,79,82,81,91
1956,FENI,107.15,79,66,35,62
1957,CBU,107.15,79,81,86,84
1958,ERH,107.14,79,80,67,80
1959,PTEU,107.12,79,51,26,59
1960,NREF,107.12,79,48,70,38
1961,WH,107.11,79,92,89,54
1962,SCDL,107.1,79,70,65,84
1963,ITUB,107.1,79,20,13,62
1964,EBS,107.1,79,93,98,98
1965,CBSH,107.08,79,76,84,74
1966,U,107.08,79,90,33,27
1967,USFD,107.07,79,87,87,90
1968,ALAI,107.05,79,86,87,63
1969,NWS,107.04,79,79,78,55
1970,DWMF,107.03,79,63,48,61
1971,CGIC,107.02,79,60,34,46
1972,IMO,107.0,79,35,26,48
1973,CDZI,106.99,79,94,92,25
1974,LNW,106.99,79,72,23,35
1975,HBCP,106.99,79,83,80,68
1976,DFAI,106.99,79,61,35,62
1977,VZ,106.98,79,61,33,78
1978,FLEE,106.97,79,63,27,64
1979,MSEX,106.96,79,16,26,63
1980,VYMI,106.96,79,58,34,63
1981,APO,106.96,79,85,94,83
1982,LASE,106.96,79,95,98,99
1983,FFND,106.95,79,79,79,56
1984,FLCV,106.95,79,72,67,52
1985,GEN,106.93,79,64,79,85
1986,BWFG,106.92,79,78,80,72
1987,OSS,106.92,79,96,91,19
1988,DSTX,106.91,79,63,31,48
1989,CCIXU,106.91,79,73,58,27
1990,MCI,106.91,79,89,69,59
1991,LEGH,106.91,79,56,58,87
1992,DBD,106.9,79,73,83,94
1993,NDLS,106.89,79,91,3,5
1994,AGRO,106.89,79,54,21,59
1995,TPIF,106.89,79,59,34,66
1996,EMTY,106.89,79,33,30,20
1997,TBG,106.88,79,78,70,77
1998,SIXH,106.87,79,74,57,54
1999,FNDE,106.87,79,63,43,80
2000,JYNT,106.87,79,34,22,27
2001,RSPF,106.86,79,77,80,79
2002,CCZ,106.85,79,76,66,42
2003,CMMB,106.85,79,96,97,98
2004,FGB,106.85,79,84,70,61
2005,CB,106.84,79,36,61,84
2006,FCFS,106.84,79,53,23,48
2007,CIL,106.83,79,60,34,63
2008,ERX,106.82,79,28,18,16
2009,DBAW,106.82,79,73,54,65
2010,FTAI,106.8,79,91,96,99
2011,CMDY,106.79,79,68,33,31
2012,CBL,106.79,79,88,87,62
2013,ROL,106.79,79,75,40,68
2014,BBEU,106.78,79,63,28,64
2015,SABA,106.77,79,80,77,54
2016,KURE,106.76,79,72,39,31
2017,MAT,106.75,79,81,33,39
2018,EPRT,106.73,79,71,73,91
2019,CGNT,106.72,79,88,87,35
2020,GLPI,106.71,79,51,42,62
2021,NETDU,106.7,79,65,58,34
2022,IZRL,106.7,79,86,77,29
2023,KVYO,106.69,79,93,94,90
2024,CTRE,106.69,79,22,60,90
2025,JDVI,106.69,79,54,32,58
2026,BTO,106.69,79,80,81,75
2027,CTSO,106.69,79,85,14,94
2028,ASHR,106.67,79,74,75,63
2029,AZN,106.67,79,66,22,58
2030,DFSI,106.67,79,64,37,67
2031,EVLU,106.66,79,69,43,61
2032,LH,106.65,79,79,63,43
2033,AVDE,106.65,79,59,32,65
2034,FCCO,106.65,79,89,86,83
2035,HUSV,106.64,78,73,60,64
2036,HOMB,106.64,78,77,76,71
2037,GMED,106.64,78,83,91,85
2038,WASH,106.63,78,53,70,67
2039,NEUP,106.62,78,18,1,6
2040,VICI,106.62,78,42,28,65
2041,E,106.61,78,29,16,22
2042,IP,106.6,78,87,87,88
2043,DEW,106.6,78,67,52,68
2044,HFBL,106.59,78,77,55,26
2045,DIG,106.59,78,28,18,16
2046,USIO,106.58,78,79,19,18
2047,ESCA,106.58,78,67,42,20
2048,MGNR,106.58,78,54,62,71
2049,MTB,106.57,78,82,87,87
2050,UBS,106.56,78,77,36,52
2051,BLND,106.56,78,63,94,98
2052,SBRA,106.56,78,36,64,87
2053,EFAX,106.56,78,63,31,68
2054,VGK,106.55,78,64,27,65
2055,EWQ,106.54,78,57,22,52
2056,BP,106.54,78,62,15,14
2057,CVRX,106.53,78,82,55,5
2058,FDFF,106.52,78,80,85,75
2059,BBU,106.52,78,81,71,87
2060,KBA,106.51,78,70,68,74
2061,GOF,106.51,78,63,60,59
2062,DWX,106.49,78,48,34,68
2063,FGD,106.48,78,44,29,64
2064,PDT,106.48,78,67,54,84
2065,FITE,106.48,78,79,82,70
2066,CGDG,106.48,78,68,56,68
2067,EAGL,106.46,78,72,70,51
2068,VMEO,106.46,78,72,95,92
2069,INTF,106.46,78,61,33,68
2070,TITN,106.45,78,72,12,8
2071,CCL,106.44,78,90,93,59
2072,BCDF,106.44,78,59,73,78
2073,FHI,106.44,78,59,82,58
2074,EDC,106.43,78,74,24,92
2075,DBEF,106.42,78,72,53,56
2076,XAIX,106.41,78,80,81,70
2077,TLTD,106.4,78,59,32,62
2078,SNN,106.4,78,31,22,85
2079,ZIONP,106.4,78,70,78,51
2080,MFDX,106.38,78,60,32,65
2081,RMCO,106.38,78,62,58,10
2082,ALCO,106.38,78,78,29,39
2083,HAUS,106.38,78,64,59,82
2084,CPAI,106.37,78,79,79,77
2085,SCJ,106.37,78,57,38,66
2086,CPT,106.37,78,72,60,85
2087,FTGC,106.37,78,74,45,27
2088,IGA,106.36,78,65,55,52
2089,CMCL,106.36,78,26,13,94
2090,SMDD,106.36,78,26,17,10
2091,CHE,106.35,78,32,21,50
2092,QEFA,106.35,78,56,29,65
2093,EVAV,106.34,78,85,73,18
2094,SPLV,106.34,78,70,63,69
2095,TAC,106.34,78,91,96,94
2096,INOV,106.31,78,66,51,54
2097,DXIV,106.3,78,57,28,39
2098,MINV,106.3,78,72,69,78
2099,MSN,106.29,78,33,15,18
2100,BRKL,106.28,78,81,86,57
2101,GINX,106.28,78,59,41,48
2102,ILOW,106.26,78,64,33,47
2103,PARAA,106.25,78,58,76,80
2104,LIXTW,106.24,78,17,10,18
2105,MUSQ,106.24,78,78,50,23
2106,FT,106.24,78,71,61,69
2107,TRT,106.23,78,28,75,19
2108,BUSA,106.23,78,70,65,63
2109,NVIR,106.23,78,60,68,45
2110,JRI,106.22,78,58,38,77
2111,SMN,106.22,78,60,80,12
2112,XRLV,106.2,78,69,63,68
2113,DKL,106.19,78,36,33,36
2114,GGME,106.19,78,86,80,83
2115,ATHM,106.16,78,80,27,76
2116,CHRW,106.16,78,76,79,88
2117,BCML,106.16,78,87,87,73
2118,HIBS,106.16,78,14,16,8
2119,MTUL,106.15,78,84,85,92
2120,BYD,106.15,78,88,82,55
2121,CCI,106.15,78,19,16,73
2122,IDLV,106.15,78,56,35,67
2123,EFA,106.14,78,59,29,64
2124,LGO,106.13,78,22,31,20
2125,NL,106.13,78,58,86,87
2126,HBNC,106.13,78,82,85,85
2127,SBR,106.13,78,78,40,19
2128,PLBC,106.12,78,80,88,52
2129,RVER,106.11,78,85,83,47
2130,BOH,106.11,78,68,75,53
2131,FLV,106.11,78,65,56,71
2132,EMEQ,106.09,78,66,38,65
2133,COMB,106.08,77,73,48,29
2134,FNDF,106.08,77,47,26,61
2135,FRBA,106.07,77,69,48,79
2136,PMT,106.06,77,61,22,33
2137,VLY,106.06,77,75,73,58
2138,DLNG,106.05,77,75,91,84
2139,SNCRL,106.04,77,73,77,84
2140,MYFW,106.04,77,78,74,66
2141,IGRO,106.04,77,56,40,77
2142,HDV,106.03,77,67,52,59
2143,FCO,106.02,77,55,58,28
2144,PCH,106.01,77,69,19,39
2145,FINS,106.01,77,71,53,51
2146,UTF,106.0,77,56,49,78
2147,DFIS,106.0,77,58,35,64
2148,IHRT,105.99,77,87,85,19
2149,GSIE,105.99,77,61,35,64
2150,CFR,105.98,77,86,87,58
2151,SPAM,105.98,77,77,70,51
2152,TZOO,105.94,77,94,97,96
2153,EVNT,105.94,77,68,57,50
2154,NFBK,105.94,77,45,79,73
2155,AVNV,105.94,77,54,35,63
2156,ACWV,105.94,77,63,54,69
2157,UPWK,105.94,77,89,93,16
2158,CNEQ,105.93,77,85,86,60
2159,EDTK,105.93,77,64,50,34
2160,SBAC,105.92,77,44,22,69
2161,GSID,105.91,77,62,32,61
2162,FLHK,105.91,77,55,40,64
2163,HWC,105.91,77,81,80,74
2164,IRD,105.9,77,19,6,6
2165,MKC,105.9,77,75,66,77
2166,ECF,105.9,77,82,79,54
2167,IEFA,105.89,77,57,29,65
2168,MTRX,105.89,77,82,73,35
2169,FXO,105.88,77,75,79,78
2170,AVNM,105.88,77,55,36,64
2171,FIDI,105.88,77,48,25,55
2172,RJF,105.88,77,82,89,45
2173,ACT,105.87,77,63,52,84
2174,PFIX,105.86,77,59,74,13
2175,REZ,105.84,77,66,55,84
2176,SPHD,105.84,77,71,64,79
2177,KCAI,105.83,77,64,63,71
2178,SDCI,105.83,77,76,69,39
2179,EOCT,105.83,77,67,61,66
2180,GHTA,105.82,77,65,49,61
2181,METV,105.82,77,83,81,77
2182,SMRI,105.82,77,73,73,67
2183,QLVD,105.81,77,60,35,67
2184,BXSL,105.81,77,80,69,37
2185,FLGB,105.81,77,63,36,69
2186,XITK,105.81,77,85,84,57
2187,AMZE,105.79,77,31,13,92
2188,BPYPN,105.78,77,76,46,86
2189,RILYK,105.78,77,83,69,15
2190,BWB,105.78,77,68,77,87
2191,TIMB,105.77,77,28,10,56
2192,BRNY,105.77,77,77,80,78
2193,RFDI,105.77,77,54,27,63
2194,BNL,105.75,77,36,30,84
2195,ESGD,105.74,77,57,30,65
2196,CCK,105.74,77,54,31,80
2197,STXI,105.74,77,63,33,53
2198,SOPA,105.74,77,91,5,3
2199,FDP,105.74,77,79,89,84
2200,LUNG,105.73,77,86,11,28
2201,ANEW,105.72,77,80,72,76
2202,VFMV,105.72,77,75,68,68
2203,TD,105.72,77,61,18,53
2204,IDEV,105.71,77,58,31,66
2205,UNIT,105.7,77,85,87,93
2206,MOTI,105.69,77,61,41,72
2207,BKIE,105.69,77,60,35,63
2208,XBAP,105.69,77,69,66,52
2209,NHI,105.68,77,36,53,93
2210,EATZ,105.68,77,80,79,79
2211,LNN,105.68,77,79,53,30
2212,JAKK,105.67,77,85,71,81
2213,CNYA,105.67,77,68,72,56
2214,FCPT,105.66,77,65,57,84
2215,SRTY,105.65,77,22,12,8
2216,FICS,105.65,77,63,34,70
2217,CDL,105.65,77,69,59,70
2218,USMV,105.65,77,70,63,71
2219,ACI,105.65,77,51,41,16
2220,DFAX,105.64,77,57,38,61
2221,WLYB,105.64,77,26,74,86
2222,ACWX,105.64,77,61,34,69
2223,GRFS,105.63,77,23,28,82
2224,NTES,105.62,77,79,38,22
2225,TMAT,105.62,77,84,87,61
2226,ROAD,105.6,77,81,95,94
2227,FPX,105.59,77,86,84,72
2228,CULP,105.59,77,73,59,84
2229,DJD,105.58,77,74,62,73
2230,FID,105.58,77,47,36,72
2231,HEFA,105.57,76,69,46,51
2232,MOOD,105.57,76,68,61,65
2233,CZWI,105.57,76,84,90,88
2234,CWI,105.57,76,62,37,69
2235,LGLV,105.55,76,67,64,73
2236,GLOV,105.54,76,72,62,72
2237,SCHY,105.53,76,39,27,63
2238,PATN,105.53,76,65,30,35
2239,NOAH,105.52,76,71,71,33
2240,CDC,105.52,76,70,58,64
2241,DIVG,105.5,76,68,61,73
2242,AZTD,105.49,76,62,60,78
2243,MNA,105.49,76,66,56,42
2244,CGDV,105.49,76,73,68,82
2245,SCM,105.49,76,81,50,34
2246,FSZ,105.47,76,63,31,69
2247,GURU,105.47,76,82,79,78
2248,CBLS,105.46,76,76,76,68
2249,STVN,105.46,76,63,29,18
2250,TWM,105.44,76,29,18,12
2251,FTXO,105.44,76,81,83,77
2252,LFST,105.44,76,85,81,77
2253,GLDI,105.43,76,61,55,53
2254,ESGE,105.43,76,70,47,76
2255,DDIV,105.42,76,77,74,76
2256,CGCV,105.42,76,71,60,58
2257,IMAY,105.42,76,59,37,51
2258,JHMD,105.41,76,57,28,59
2259,SRV,105.4,76,77,60,77
2260,RAYJ,105.4,76,71,61,62
2261,ECON,105.39,76,64,40,66
2262,FAPR,105.39,76,72,72,65
2263,XMAR,105.39,76,66,63,48
2264,APIE,105.39,76,67,40,71
2265,HAWX,105.38,76,70,51,58
2266,DXJ,105.38,76,45,68,52
2267,FDEV,105.36,76,59,35,67
2268,CAMX,105.35,76,70,62,60
2269,CART,105.35,76,93,88,90
2270,FRDM,105.35,76,62,32,72
2271,EEMX,105.35,76,68,46,77
2272,FOVL,105.35,76,79,76,79
2273,RLX,105.35,76,88,74,21
2274,TZUP,105.34,76,4,8,79
2275,BBIN,105.32,76,59,33,64
2276,ONON,105.31,76,83,94,96
2277,UZD,105.31,76,76,69,77
2278,LVHD,105.31,76,67,56,70
2279,QNTM,105.31,76,19,2,0
2280,WRND,105.29,76,75,59,63
2281,ABOT,105.29,76,82,85,75
2282,IMNN,105.27,76,83,20,22
2283,ISEP,105.26,76,63,48,59
2284,EEMA,105.26,76,70,50,81
2285,UZF,105.25,76,74,76,83
2286,REG,105.25,76,75,77,73
2287,NBCM,105.25,76,61,32,30
2288,BCI,105.24,76,71,35,30
2289,PH,105.23,76,79,84,91
2290,ADPV,105.22,76,86,87,75
2291,FFNW,105.22,76,35,77,91
2292,SCHF,105.21,76,55,28,65
2293,CEG,105.21,76,93,85,97
2294,EOLS,105.21,76,67,18,95
2295,MBWM,105.2,76,79,79,68
2296,CBSE,105.2,76,80,81,77
2297,VIDI,105.2,76,55,37,63
2298,DAPR,105.19,76,70,69,58
2299,SEIM,105.19,76,81,85,83
2300,DIV,105.18,76,68,53,54
2301,CMA,105.18,76,82,76,82
2302,ZION,105.18,76,78,86,69
2303,MDLV,105.18,76,65,53,67
2304,AAXJ,105.17,76,69,53,80
2305,SWX,105.17,76,64,39,54
2306,ALCYU,105.16,76,68,54,35
2307,BSBK,105.16,76,69,58,72
2308,MISL,105.15,76,39,70,86
2309,IGD,105.14,76,53,55,61
2310,SPGI,105.14,76,82,65,84
2311,FROG,105.13,76,86,23,15
2312,NTSI,105.13,76,59,30,65
2313,IOCT,105.13,76,61,45,56
2314,NDIV,105.12,76,52,33,31
2315,FFC,105.12,76,68,58,78
2316,IBOC,105.11,76,60,80,68
2317,SFIX,105.11,76,95,75,9
2318,BGR,105.11,76,63,41,25
2319,WSFS,105.11,76,77,78,73
2320,WSR,105.1,76,37,76,60
2321,NEXN,105.1,76,87,96,97
2322,DIVI,105.09,76,56,27,59
2323,YSEP,105.09,76,62,46,58
2324,TWI,105.09,76,74,12,12
2325,CUBI,105.08,76,63,36,24
2326,GIL,105.07,76,91,83,93
2327,APD,105.07,76,79,71,72
2328,PNQI,105.05,75,85,82,79
2329,ABLV,105.05,75,6,5,5
2330,SPMO,105.05,75,84,82,87
2331,LOAR,105.04,75,50,88,95
2332,NYMT,105.04,75,54,18,21
2333,GVA,105.04,75,84,93,95
2334,BKH,105.04,75,54,56,70
2335,XDQQ,105.04,75,84,82,72
2336,WAL,105.03,75,86,85,94
2337,HEEM,105.03,75,72,52,71
2338,ITEQ,105.03,75,80,76,46
2339,AITRU,105.02,75,52,56,36
2340,GAPR,105.02,75,69,68,57
2341,PWV,105.01,75,68,57,60
2342,STEL,105.01,75,77,81,54
2343,SCHE,105.0,75,65,52,79
2344,BCD,105.0,75,70,34,32
2345,OILU,105.0,75,15,10,10
2346,FSBC,104.99,75,83,85,88
2347,FNWD,104.99,75,33,77,91
2348,ARCC,104.99,75,77,62,32
2349,TXS,104.98,75,70,78,72
2350,VOX,104.98,75,84,82,78
2351,CFG,104.98,75,83,84,86
2352,IMTM,104.98,75,61,38,72
2353,ISRG,104.97,75,91,88,90
2354,RBCAA,104.97,75,74,89,88
2355,FFIN,104.97,75,61,77,88
2356,WISE,104.97,75,87,90,52
2357,SPVU,104.96,75,60,57,52
2358,EET,104.95,75,69,32,87
2359,CAPE,104.95,75,75,69,64
2360,UMBF,104.95,75,75,89,91
2361,MRCP,104.95,75,73,68,48
2362,EDOC,104.93,75,86,65,51
2363,CUK,104.93,75,90,93,58
2364,PABD,104.93,75,53,30,55
2365,BRW,104.93,75,70,63,30
2366,BDGS,104.92,75,76,79,66
2367,OTIS,104.92,75,52,37,70
2368,HGER,104.92,75,71,41,33
2369,BEPC,104.92,75,30,41,86
2370,CHAU,104.91,75,69,74,79
2371,AVDS,104.91,75,55,35,60
2372,IXUS,104.9,75,58,34,68
2373,MAYT,104.9,75,73,72,66
2374,BYRE,104.9,75,53,44,80
2375,FLC,104.9,75,70,61,77
2376,MART,104.89,75,75,71,60
2377,XLE,104.88,75,37,29,21
2378,JVSAU,104.88,75,53,55,37
2379,SPFI,104.88,75,69,86,85
2380,EIG,104.88,75,59,82,73
2381,ZSB,104.87,75,21,22,18
2382,NPO,104.86,75,89,77,58
2383,YJUN,104.85,75,58,39,53
2384,MAYP,104.85,75,71,68,50
2385,BKU,104.85,75,79,85,89
2386,RSPG,104.84,75,49,29,21
2387,PGC,104.84,75,83,90,56
2388,HSPOU,104.84,75,62,65,41
2389,KCE,104.84,75,82,86,84
2390,HFXI,104.83,75,62,36,57
2391,EEM,104.82,75,65,43,75
2392,WDIV,104.82,75,48,50,74
2393,TEQI,104.82,75,63,57,65
2394,FCOM,104.81,75,84,82,78
2395,EQNR,104.81,75,22,15,13
2396,DIHP,104.81,75,59,30,55
2397,BMO,104.81,75,75,64,33
2398,DFJ,104.8,75,52,39,59
2399,SNTI,104.79,75,94,90,4
2400,STXV,104.79,75,67,59,65
2401,BMAY,104.79,75,73,72,67
2402,UBFO,104.79,75,87,89,70
2403,SELV,104.79,75,70,65,63
2404,IDEC,104.78,75,60,39,54
2405,BGY,104.78,75,52,33,51
2406,TURN,104.77,75,82,39,14
2407,DMA,104.77,75,66,74,86
2408,AFJK,104.75,75,63,55,35
2409,AMSF,104.74,75,31,77,38
2410,WLY,104.73,75,26,73,88
2411,GDSTU,104.73,75,68,55,41
2412,PDI,104.73,75,54,33,61
2413,AFJKU,104.73,75,71,57,43
