Rank,Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
4893,SXQG,97.83,49,72,74,62
4894,TBBB,97.83,49,54,84,93
4895,PULT,97.83,49,43,48,29
4896,VUSB,97.83,49,44,48,31
4897,FLOT,97.83,49,42,46,29
4898,RITA,97.83,49,42,38,74
4899,SCUS,97.83,49,45,47,30
4900,BKUI,97.83,49,43,48,30
4901,FTRB,97.82,49,44,37,41
4902,FISR,97.82,49,42,35,45
4903,SAMG,97.82,49,79,79,57
4904,FGFPP,97.82,49,63,42,20
4905,FLRN,97.82,49,43,46,29
4906,UFIV,97.82,49,40,37,39
4907,OBIL,97.82,49,44,48,30
4908,AEIS,97.81,49,85,74,26
4909,HYSA,97.81,49,47,45,40
4910,CHAT,97.81,49,78,83,69
4911,STNC,97.81,49,65,55,59
4912,FLCB,97.81,49,42,36,44
4913,EMCB,97.81,49,52,47,40
4914,ESNT,97.81,49,45,24,81
4915,CALI,97.81,49,43,45,30
4916,EOT,97.81,49,41,34,52
4917,MMT,97.81,49,44,40,47
4918,BSCV,97.81,49,46,40,44
4919,CMDT,97.81,49,51,34,26
4920,LXP,97.8,49,28,19,59
4921,AIP,97.8,49,87,93,69
4922,XHYD,97.8,49,40,43,40
4923,RINF,97.8,49,45,55,24
4924,FLDB,97.8,49,44,48,30
4925,EVM,97.79,49,37,35,43
4926,EICC,97.79,49,44,48,28
4927,BBHY,97.79,49,46,45,42
4928,LPX,97.79,49,68,84,95
4929,WDI,97.79,49,55,37,60
4930,PABU,97.79,49,72,78,76
4931,TCBIO,97.79,49,68,34,69
4932,BILS,97.79,49,42,46,29
4933,LGOV,97.79,49,39,30,49
4934,YCL,97.78,49,38,18,61
4935,NUMV,97.78,49,47,56,76
4936,LRGG,97.78,49,60,67,43
4937,EELV,97.78,49,43,32,65
4938,STAX,97.78,49,45,45,31
4939,BWG,97.78,49,38,31,54
4940,LQDI,97.78,49,45,35,41
4941,KDRN,97.78,49,40,40,42
4942,AGZD,97.77,48,47,54,30
4943,CARY,97.77,48,45,47,41
4944,FSMD,97.77,48,55,67,70
4945,IBBQ,97.77,48,47,33,54
4946,BKHY,97.77,48,48,46,42
4947,MEAR,97.77,48,43,45,30
4948,MGF,97.77,48,38,35,46
4949,XME,97.77,48,28,29,57
4950,CGCB,97.77,48,43,37,43
4951,PUSH,97.77,48,43,46,30
4952,TFLO,97.77,48,42,46,28
4953,CAAA,97.77,48,40,40,35
4954,TSI,97.77,48,50,54,60
4955,PHYL,97.76,48,48,44,41
4956,PVI,97.76,48,42,48,28
4957,PGRO,97.76,48,79,83,76
4958,CFFN,97.76,48,33,54,42
4959,ELD,97.76,48,34,27,46
4960,DBND,97.76,48,43,37,44
4961,USIG,97.76,48,43,38,46
4962,FCOR,97.76,48,45,40,47
4963,BBAX,97.76,48,46,44,69
4964,HYSD,97.76,48,42,43,30
4965,MYCG,97.76,48,40,42,27
4966,UYLD,97.75,48,44,49,31
4967,HQH,97.75,48,36,28,63
4968,SGOV,97.75,48,41,46,29
4969,FSLD,97.75,48,44,49,29
4970,INFR,97.74,48,27,24,70
4971,BSCU,97.74,48,45,40,44
4972,BITQ,97.74,48,78,92,86
4973,JCPB,97.74,48,43,37,44
4974,RDN,97.74,48,50,45,80
4975,FTSM,97.73,48,43,47,30
4976,CVSB,97.73,48,43,48,30
4977,DIAL,97.73,48,41,37,48
4978,PAB,97.73,48,43,38,44
4979,NCMI,97.73,48,88,87,96
4980,IIM,97.73,48,54,32,58
4981,BUXX,97.73,48,44,49,29
4982,JMST,97.73,48,42,47,30
4983,EICB,97.73,48,45,45,28
4984,IBHE,97.73,48,42,45,30
4985,JPST,97.73,48,43,47,30
4986,AYI,97.72,48,81,86,86
4987,ZWS,97.72,48,53,82,83
4988,BIL,97.72,48,41,46,29
4989,SHV,97.72,48,41,46,29
4990,BME,97.72,48,46,26,39
4991,NBOS,97.72,48,55,54,32
4992,KFY,97.71,48,28,51,85
4993,TDV,97.71,48,69,60,57
4994,SHYM,97.71,48,51,46,47
4995,HISF,97.71,48,40,38,40
4996,JULH,97.71,48,41,47,33
4997,OWNS,97.7,48,43,40,44
4998,SMMU,97.7,48,44,45,32
4999,BOND,97.7,48,44,37,44
5000,GRID,97.7,48,50,58,81
5001,XSMO,97.7,48,45,71,76
5002,LIVR,97.7,48,34,35,46
5003,GSST,97.7,48,44,47,31
5004,WHFCL,97.7,48,47,45,32
5005,PHYD,97.7,48,45,46,36
5006,SIFI,97.69,48,43,39,41
5007,MOMO,97.69,48,88,78,74
5008,FIXD,97.69,48,39,34,45
5009,BINC,97.69,48,44,41,38
5010,FUMB,97.69,48,41,47,29
5011,RAVI,97.69,48,42,45,30
5012,XSVN,97.69,48,39,33,44
5013,IBTO,97.69,48,38,32,44
5014,SCHM,97.69,48,55,63,59
5015,EGUS,97.69,48,77,83,75
5016,SCHI,97.69,48,43,38,46
5017,FMED,97.68,48,54,51,57
5018,CHH,97.68,48,85,79,63
5019,NAD,97.68,48,52,35,60
5020,IBDX,97.68,48,43,37,46
5021,INSE,97.68,48,87,26,21
5022,ATNI,97.68,48,11,5,78
5023,SPTB,97.68,48,39,37,42
5024,NEWTI,97.68,48,43,47,32
5025,PMO,97.68,48,58,35,56
5026,JEPI,97.68,48,52,53,49
5027,IQI,97.67,48,51,34,60
5028,TUSI,97.67,48,42,48,30
5029,DXUV,97.67,48,57,60,40
5030,HQI,97.67,48,81,45,54
5031,DOV,97.67,48,75,67,81
5032,MYCH,97.67,48,39,39,27
5033,FSBD,97.67,48,44,40,43
5034,CORP,97.67,48,45,39,45
5035,JPIB,97.67,48,47,43,39
5036,BAMU,97.67,48,39,47,28
5037,IWLG,97.67,48,74,79,78
5038,HAPY,97.67,48,56,68,68
5039,ESI,97.67,48,58,50,68
5040,FLDR,97.67,48,43,46,30
5041,SCHZ,97.66,47,42,36,44
5042,QDPL,97.66,47,64,70,65
5043,BILZ,97.66,47,42,48,29
5044,XBIL,97.66,47,42,48,29
5045,NBH,97.66,47,46,32,56
5046,DESK,97.66,47,50,75,85
5047,EMNT,97.66,47,42,48,30
5048,JULJ,97.66,47,41,47,33
5049,SMTH,97.66,47,41,39,39
5050,HYLS,97.65,47,46,46,38
5051,XHLF,97.65,47,42,47,29
5052,EME,97.65,47,52,91,95
5053,TBUX,97.65,47,44,48,30
5054,ENVX,97.65,47,52,41,12
5055,BUCK,97.65,47,40,41,26
5056,MINT,97.65,47,43,48,29
5057,JULQ,97.65,47,41,47,32
5058,OBND,97.65,47,42,40,38
5059,CGGO,97.65,47,56,58,66
5060,FIIG,97.65,47,40,39,46
5061,EVSM,97.64,47,43,44,30
5062,LAPR,97.64,47,42,49,30
5063,GJT,97.64,47,51,53,37
5064,TRU,97.64,47,71,79,94
5065,NEA,97.64,47,53,37,60
5066,SMLF,97.64,47,58,72,68
5067,AOMN,97.64,47,53,51,38
5068,CSWCZ,97.64,47,37,49,32
5069,NFLT,97.63,47,44,45,39
5070,GBIL,97.63,47,42,47,29
5071,GBF,97.63,47,41,36,42
5072,MMKT,97.63,47,44,50,28
5073,CPLS,97.63,47,40,41,43
5074,MGOV,97.63,47,40,33,44
5075,PGHY,97.63,47,46,49,40
5076,XTWO,97.63,47,43,44,33
5077,PWS,97.63,47,61,60,66
5078,CIO,97.63,47,46,39,80
5079,USFR,97.63,47,42,50,27
5080,JKHY,97.63,47,52,61,54
5081,HNW,97.63,47,47,54,57
5082,RMOP,97.62,47,50,49,38
5083,GUMI,97.62,47,42,48,28
5084,SJCP,97.62,47,39,41,28
5085,FBND,97.62,47,42,38,42
5086,XONE,97.62,47,41,46,30
5087,BKIV,97.62,47,78,79,58
5088,TAFI,97.61,47,42,45,32
5089,HOMZ,97.61,47,39,49,86
5090,YLD,97.61,47,47,47,42
5091,RIO,97.61,47,31,20,48
5092,TOTR,97.61,47,42,37,41
5093,BSJP,97.61,47,44,49,31
5094,BBAG,97.61,47,42,37,43
5095,MITN,97.61,47,44,45,31
5096,CGBDL,97.61,47,50,45,30
5097,DSGX,97.61,47,77,85,79
5098,MOBBW,97.6,47,41,47,68
5099,FLGV,97.6,47,39,34,41
5100,GAIN,97.6,47,39,27,38
5101,TYLD,97.6,47,41,49,28
5102,DMBS,97.6,47,42,35,44
5103,PDYNW,97.6,47,41,47,27
5104,TGRW,97.6,47,77,82,72
5105,STRRP,97.6,47,56,46,24
5106,APLMW,97.6,47,41,51,15
5107,CPII,97.6,47,38,52,25
5108,PGYWW,97.6,47,41,47,27
5109,CARZ,97.6,47,64,55,35
5110,ATLCZ,97.6,47,47,49,33
5111,PCIG,97.6,47,53,28,33
5112,MSPRW,97.6,47,41,47,27
5113,PCRB,97.6,47,42,38,42
5114,NUKKW,97.6,47,41,16,8
5115,INTC,97.6,47,23,7,7
5116,SVA,97.6,47,41,47,27
5117,HAPR,97.6,47,43,49,30
5118,USVN,97.6,47,39,34,42
5119,ARQQW,97.6,47,41,47,27
5120,AVIG,97.6,47,41,36,43
5121,FNY,97.59,47,62,71,71
5122,WINN,97.59,47,77,81,75
5123,MBBB,97.59,47,45,41,46
5124,DGCB,97.59,47,44,40,44
5125,BKAG,97.59,47,42,37,43
5126,PAAA,97.59,47,46,50,30
5127,FGI,97.59,47,20,13,6
5128,METCL,97.59,47,38,43,30
5129,HCRB,97.59,47,43,38,44
5130,IBDY,97.59,47,41,36,46
5131,ARCM,97.59,47,42,48,30
5132,CGIB,97.59,47,47,51,36
5133,GOODN,97.58,47,34,46,48
5134,TRINI,97.58,47,44,47,31
5135,DEMZ,97.58,47,68,73,75
5136,SFYX,97.58,47,59,71,57
5137,BSJS,97.58,47,49,47,38
5138,LQDB,97.57,46,44,39,45
5139,TBIL,97.57,46,41,47,28
5140,YEAR,97.57,46,41,46,31
5141,VTES,97.56,46,43,44,32
5142,IGHG,97.56,46,50,56,33
5143,QDVO,97.56,46,63,74,35
5144,HSUN,97.56,46,51,49,47
5145,LEXI,97.56,46,60,68,66
5146,AGGH,97.56,46,39,29,33
5147,FLCO,97.56,46,41,37,45
5148,APRQ,97.56,46,42,48,32
5149,CLIP,97.56,46,42,47,28
5150,OPER,97.56,46,41,47,27
5151,KCSH,97.55,46,41,48,28
5152,CGHM,97.55,46,48,45,38
5153,SOFR,97.55,46,41,46,28
5154,FELG,97.55,46,79,83,72
5155,IVOL,97.55,46,30,23,27
5156,CVMC,97.55,46,58,64,67
5157,XB,97.55,46,45,43,37
5158,SDCP,97.55,46,43,44,32
5159,CSHI,97.54,46,44,49,27
5160,JULD,97.54,46,41,48,35
5161,TRND,97.54,46,57,60,57
5162,FIGB,97.53,46,40,37,41
5163,MAYZ,97.53,46,63,70,60
5164,USIN,97.53,46,38,35,43
5165,NDOW,97.53,46,38,35,33
5166,PTY,97.53,46,57,51,38
5167,BHYB,97.53,46,43,41,41
5168,BNDC,97.53,46,41,37,43
5169,BWXT,97.53,46,29,82,87
5170,PFFV,97.52,46,48,45,35
5171,IPPP,97.52,46,46,44,55
5172,GCAL,97.52,46,45,43,32
5173,AVK,97.52,46,40,53,26
5174,AUID,97.52,46,9,15,9
5175,SUSC,97.52,46,42,37,46
5176,HLGE,97.52,46,63,64,66
5177,JBGS,97.52,46,30,26,72
5178,PULS,97.52,46,42,48,30
5179,CANQ,97.52,46,76,73,48
5180,PTRB,97.52,46,42,38,44
5181,NUAG,97.51,46,41,37,44
5182,PCGG,97.51,46,67,68,51
5183,AGGS,97.51,46,41,39,46
5184,GASS,97.51,46,30,11,51
5185,OCTQ,97.5,46,40,44,31
5186,OXLCI,97.5,46,44,45,32
5187,SPSK,97.5,46,37,45,39
5188,MFAO,97.5,46,40,46,33
5189,ITW,97.5,46,53,50,53
5190,FHYS,97.5,46,45,48,34
5191,SUPN,97.5,46,54,85,51
5192,JHPI,97.49,46,47,50,48
5193,RTAI,97.49,46,51,34,61
5194,CLOA,97.49,46,40,47,30
5195,BSMQ,97.49,46,46,46,31
5196,IHDG,97.49,46,62,40,45
5197,OBDC,97.48,46,46,51,29
5198,JLQD,97.48,46,43,37,46
5199,QQQH,97.48,46,72,71,59
5200,OGSP,97.48,46,41,47,29
5201,NAC,97.47,46,48,38,55
5202,IGEB,97.47,46,42,37,46
5203,RNWZ,97.47,46,25,23,77
5204,IEDI,97.47,46,76,74,74
5205,MTGP,97.47,46,43,40,45
5206,BHK,97.47,46,31,30,70
5207,FLMI,97.47,46,47,47,41
5208,EMDV,97.46,46,33,43,51
5209,BMEZ,97.46,46,56,31,38
5210,VBND,97.46,46,40,36,40
5211,DVYA,97.46,46,34,39,65
5212,GSY,97.46,46,44,48,29
5213,BSMP,97.46,46,46,49,30
5214,PKBK,97.46,46,42,75,84
5215,IBMR,97.46,46,43,40,36
5216,INMU,97.46,46,46,43,36
5217,IRVH,97.46,46,33,27,36
5218,MIG,97.46,46,44,40,46
5219,BKWO,97.45,46,67,71,67
5220,MYMF,97.45,46,41,43,27
5221,APRH,97.45,46,40,47,32
5222,SWAN,97.45,46,60,60,70
5223,APRJ,97.45,46,40,47,32
5224,GPRF,97.45,46,44,47,41
5225,FLQM,97.45,46,55,61,70
5226,SFEB,97.44,45,50,63,49
5227,SXT,97.44,45,28,51,80
5228,HYBL,97.44,45,44,47,34
5229,QLTA,97.44,45,40,36,46
5230,PIO,97.44,45,35,30,59
5231,REW,97.44,45,18,13,12
5232,DYLD,97.44,45,38,42,34
5233,VCEB,97.44,45,42,39,45
5234,MGNI,97.44,45,94,92,90
5235,CGCP,97.44,45,41,38,42
5236,PLOW,97.43,45,47,23,54
5237,PSH,97.43,45,41,45,32
5238,XDAT,97.43,45,74,79,58
5239,XISE,97.43,45,39,44,26
5240,EDOG,97.43,45,37,31,60
5241,DVLU,97.43,45,46,53,74
5242,OCTJ,97.43,45,39,44,31
5243,AIVC,97.42,45,75,73,69
5244,VINP,97.42,45,28,31,18
5245,NCPB,97.42,45,39,36,41
5246,BSJQ,97.41,45,47,48,32
5247,ATLCP,97.41,45,62,50,36
5248,WIX,97.41,45,85,94,90
5249,LOCT,97.4,45,39,44,27
5250,USFI,97.4,45,40,35,49
5251,STXT,97.4,45,39,35,40
5252,PSC,97.4,45,50,64,66
5253,FTSL,97.4,45,39,50,27
5254,CVSE,97.39,45,65,69,73
5255,DFGP,97.39,45,43,39,45
5256,GENM,97.39,45,44,44,32
5257,EVT,97.39,45,37,55,54
5258,GBDC,97.39,45,51,42,23
5259,DMO,97.39,45,47,55,39
5260,VNAM,97.38,45,31,25,29
5261,HYMB,97.38,45,45,41,43
5262,OACP,97.38,45,40,38,43
5263,TMSL,97.38,45,59,66,69
5264,CIMN,97.37,45,49,47,38
5265,LQD,97.37,45,40,35,48
5266,GTOS,97.37,45,43,44,33
5267,FUSI,97.37,45,41,44,30
5268,IOR,97.37,45,60,77,87
5269,AWP,97.37,45,31,34,83
5270,CLOI,97.37,45,44,50,31
5271,NJNK,97.36,45,40,41,30
5272,PZG,97.36,45,22,16,57
5273,MITP,97.36,45,44,44,34
5274,JHCB,97.36,45,43,39,45
5275,TRINZ,97.36,45,42,45,30
5276,PHB,97.36,45,44,42,40
5277,JMBS,97.36,45,40,33,45
5278,SMOT,97.36,45,66,63,65
5279,BCUS,97.36,45,55,70,70
5280,ANTX,97.36,45,10,12,1
5281,NULG,97.36,45,68,78,70
5282,ADI,97.35,45,79,52,73
5283,THYF,97.35,45,49,47,33
5284,BNTX,97.35,45,88,78,90
5285,LJAN,97.35,45,41,47,29
5286,ISCV,97.35,45,54,63,60
5287,GCOR,97.35,45,40,35,42
5288,PICB,97.34,45,35,31,49
5289,APRD,97.34,45,40,47,33
5290,QIG,97.34,45,41,39,44
5291,MEDX,97.34,45,36,23,42
5292,GLV,97.34,45,33,35,57
5293,USDX,97.34,45,42,58,36
5294,BOUT,97.34,45,66,79,53
5295,PST,97.33,45,46,70,18
5296,EQIX,97.33,45,68,80,74
5297,BHRB,97.32,45,62,77,77
5298,BMDL,97.32,45,37,35,43
5299,TBLL,97.32,45,42,47,28
5300,TUA,97.32,45,36,27,48
5301,XMPT,97.32,45,49,34,60
5302,MSTB,97.32,45,67,71,68
5303,VTC,97.32,45,42,38,46
5304,CDX,97.31,45,32,29,42
5305,XIMR,97.31,45,41,48,30
5306,FAX,97.31,45,33,24,57
5307,JANZ,97.3,45,59,71,62
5308,FCT,97.29,45,48,57,33
5309,DFNM,97.29,45,41,42,32
5310,GUT,97.29,45,28,28,21
5311,FTBD,97.29,45,40,36,43
5312,MVPA,97.28,45,74,83,77
5313,EBND,97.28,45,38,29,47
5314,SPBO,97.28,45,40,36,45
5315,AAA,97.28,45,42,49,29
5316,ELQD,97.27,45,42,35,48
5317,NWLG,97.27,45,73,79,76
5318,DFSB,97.27,45,39,38,41
5319,PCK,97.27,45,43,30,62
5320,WBND,97.27,45,38,32,44
5321,TRTY,97.27,45,38,39,38
5322,SUSL,97.27,45,65,74,72
5323,GIGB,97.26,45,40,37,46
5324,VEMY,97.26,45,48,45,49
5325,HEAT,97.26,45,43,51,60
5326,HTRB,97.26,45,42,38,45
5327,APMU,97.26,45,42,42,34
5328,XTEN,97.25,45,37,30,47
5329,APCB,97.25,45,38,34,41
5330,RVLV,97.25,45,91,96,96
5331,AGGY,97.24,44,41,39,42
5332,VBK,97.24,44,63,75,61
5333,NBHC,97.24,44,56,78,76
5334,CLOX,97.24,44,43,49,29
5335,PDBC,97.24,44,50,27,22
5336,ZTEN,97.24,44,42,40,45
5337,RZB,97.24,44,39,37,29
5338,FTAIM,97.24,44,42,57,33
5339,BSCY,97.24,44,41,39,43
5340,ATHS,97.23,44,45,39,33
5341,RDOG,97.23,44,37,39,78
5342,MQT,97.23,44,44,27,53
5343,BEP,97.23,44,23,21,79
5344,MBINM,97.22,44,49,51,45
5345,FNB,97.22,44,36,72,50
5346,UNIY,97.22,44,40,38,40
5347,PTNQ,97.22,44,63,71,52
5348,DUKQ,97.22,44,59,63,37
5349,TPGXL,97.21,44,39,39,34
5350,TBJL,97.21,44,41,33,52
5351,BLE,97.21,44,38,31,54
5352,VBR,97.21,44,50,62,68
5353,BGB,97.21,44,52,57,46
5354,FDTB,97.21,44,35,37,31
5355,ESOA,97.2,44,52,97,96
5356,VB,97.2,44,56,69,65
5357,ARAY,97.2,44,69,27,13
5358,SKYH,97.2,44,28,79,93
5359,REMX,97.2,44,19,18,17
5360,MYCJ,97.2,44,36,35,28
5361,OVT,97.19,44,46,45,41
5362,VRIG,97.19,44,42,48,28
5363,MFLX,97.19,44,44,43,45
5364,FTV,97.19,44,61,37,45
5365,CCZ,97.19,44,76,67,46
5366,FAB,97.19,44,41,53,56
5367,XHYE,97.19,44,40,40,34
5368,HYD,97.18,44,43,41,40
5369,OFS,97.18,44,31,20,14
5370,GVLU,97.18,44,39,53,65
5371,MVT,97.18,44,37,29,55
5372,CRPT,97.18,44,80,94,92
5373,BBCB,97.18,44,41,37,45
5374,RFV,97.18,44,61,60,49
5375,FPFD,97.18,44,43,45,49
5376,TBFC,97.18,44,48,52,49
5377,MMU,97.18,44,41,32,55
5378,BRTR,97.17,44,37,33,39
5379,IROC,97.17,44,46,45,35
5380,UTEN,97.17,44,37,31,43
5381,TAXE,97.16,44,43,43,32
5382,OCTH,97.16,44,38,43,30
5383,BAX,97.16,44,38,12,46
5384,MBND,97.16,44,45,43,38
5385,HNDL,97.16,44,49,48,53
5386,FLL,97.15,44,61,12,35
5387,JAAA,97.15,44,42,47,30
5388,XHYI,97.15,44,46,44,38
5389,LQDH,97.15,44,45,45,27
5390,BSCW,97.15,44,43,38,44
5391,SAZ,97.15,44,44,48,30
5392,ASR,97.15,44,26,21,24
5393,USSG,97.14,44,65,74,71
5394,PFFA,97.14,44,52,53,63
5395,KIM,97.14,44,36,76,82
5396,VKQ,97.14,44,49,35,56
5397,GJO,97.14,44,44,46,27
5398,TXSS,97.14,44,55,64,58
5399,NXC,97.13,44,34,38,57
5400,HSRT,97.13,44,43,49,29
5401,BSMR,97.13,44,44,45,31
5402,JANJ,97.13,44,39,48,32
5403,DCOMG,97.13,44,39,65,51
5404,PSX,97.13,44,25,14,21
5405,RWX,97.12,44,30,19,67
5406,MYCK,97.12,44,36,34,27
5407,XHYC,97.12,44,48,45,38
5408,GTO,97.12,44,42,39,43
5409,BSJV,97.12,44,44,39,42
5410,ETV,97.12,44,68,71,49
5411,MZZ,97.11,44,30,20,13
5412,OMCC,97.11,44,38,26,27
5413,ION,97.11,44,23,23,24
5414,RMIF,97.11,44,42,49,30
5415,CAFX,97.11,44,36,35,27
5416,HOCT,97.11,44,38,44,27
5417,ISCB,97.11,44,54,66,64
5418,GBX,97.1,44,51,88,50
5419,ORC,97.1,44,75,26,23
5420,NMFCZ,97.1,44,41,47,30
5421,MLPD,97.09,44,32,54,30
5422,IOBT,97.09,44,27,10,11
5423,FBCG,97.09,44,79,85,79
5424,NMAI,97.09,44,42,31,55
5425,IGBH,97.09,44,47,48,27
5426,AVEE,97.09,44,35,38,57
5427,GOOD,97.09,44,69,76,82
5428,LIT,97.08,43,36,47,21
5429,GEMD,97.08,43,38,35,47
5430,GJR,97.08,43,41,43,26
5431,HYGV,97.08,43,43,41,37
5432,FLBR,97.08,43,20,12,29
5433,KSEP,97.07,43,46,55,34
5434,CBON,97.07,43,43,46,45
5435,BSJU,97.07,43,45,44,44
5436,OSEA,97.07,43,40,29,64
5437,SMHX,97.07,43,75,84,38
5438,LIEN,97.07,43,77,85,50
5439,GTBP,97.07,43,6,28,4
5440,SHPP,97.06,43,37,36,47
5441,SSFI,97.06,43,39,36,42
5442,MFM,97.06,43,47,38,64
5443,MRSK,97.06,43,65,68,51
5444,KRT,97.06,43,79,80,25
5445,FTAIN,97.06,43,47,49,43
5446,PJFG,97.06,43,77,81,75
5447,RECT,97.05,43,72,96,15
5448,FMHI,97.04,43,44,42,41
5449,CGMU,97.04,43,45,43,37
5450,NU,97.04,43,20,18,93
5451,TBFG,97.04,43,53,56,50
5452,LQIG,97.04,43,39,34,46
5453,XIDE,97.04,43,40,44,29
5454,SMCF,97.04,43,34,63,49
5455,SVAL,97.03,43,40,66,57
5456,NCRA,97.03,43,19,12,19
5457,ATMVU,97.03,43,59,41,68
5458,NOVZ,97.03,43,60,72,65
5459,BKMC,97.03,43,55,66,66
5460,PXI,97.02,43,27,32,18
5461,JCE,97.02,43,75,69,58
5462,BSJW,97.02,43,40,40,38
5463,BAB,97.02,43,40,35,45
5464,TAFM,97.01,43,44,43,33
5465,FESM,97.01,43,53,72,73
5466,IAE,97.0,43,47,38,66
5467,OUSM,97.0,43,48,60,71
5468,ERIE,96.99,43,29,50,96
5469,SAEF,96.99,43,60,74,77
5470,SAMM,96.99,43,57,72,51
5471,CHSCM,96.99,43,48,40,41
5472,YELP,96.99,43,36,54,16
5473,FBIO,96.98,43,21,50,7
5474,CLBR,96.98,43,59,81,29
5475,ALX,96.98,43,26,21,80
5476,BSCX,96.98,43,41,37,45
5477,KFFB,96.98,43,36,21,8
5478,SIGIP,96.98,43,29,29,67
5479,RTRE,96.98,43,35,34,43
5480,BCAL,96.98,43,55,79,31
5481,BIPC,96.97,43,73,56,87
5482,SNSR,96.97,43,65,51,30
5483,MAGG,96.97,43,38,37,40
5484,MYMG,96.96,43,39,42,27
5485,XIN,96.96,43,22,15,95
5486,RATE,96.96,43,38,66,13
5487,POR,96.96,43,34,49,70
5488,TMDV,96.96,43,38,44,57
5489,GMUB,96.95,43,40,42,31
5490,CGAU,96.95,43,35,18,86
5491,VSAT,96.95,43,16,6,10
5492,MBI,96.95,43,89,75,5
5493,BXMX,96.94,43,62,61,39
5494,RSEE,96.93,43,36,50,75
5495,BSMS,96.93,43,43,43,32
5496,HPF,96.93,43,46,30,69
5497,IG,96.93,43,40,38,45
5498,FMET,96.93,43,70,58,51
5499,DCAP,96.93,43,59,60,37
5500,PMBS,96.93,43,35,33,28
5501,LECO,96.92,43,32,26,22
5502,USDU,96.91,43,52,71,26
5503,HUBC,96.91,43,28,6,4
5504,MTBA,96.91,43,38,35,33
5505,MKFG,96.91,43,8,5,10
5506,PRFX,96.9,43,97,99,0
5507,NEWTG,96.9,43,45,51,30
5508,CPAC,96.9,43,42,29,41
5509,ADSK,96.9,43,75,81,71
5510,FEIG,96.9,43,40,36,45
5511,ACIC,96.9,43,54,88,81
5512,EWUS,96.9,43,33,31,79
5513,SNPD,96.9,43,47,42,62
5514,RINC,96.89,43,36,23,35
5515,PRN,96.89,43,33,79,86
5516,DARP,96.89,43,66,74,58
5517,GMUN,96.88,43,41,41,32
5518,TY,96.88,43,53,55,64
5519,TYA,96.88,43,32,20,63
5520,OAEM,96.88,43,59,44,51
5521,SPAX,96.87,42,40,47,26
5522,IYW,96.87,42,76,81,76
5523,HYI,96.87,42,50,43,43
5524,UBSI,96.87,42,28,70,68
5525,SPCZ,96.87,42,36,52,32
5526,FEMB,96.87,42,33,25,45
5527,NURE,96.87,42,40,46,68
5528,EVHY,96.86,42,37,38,33
5529,AFB,96.86,42,45,36,58
5530,FFOG,96.86,42,76,84,79
5531,MMCA,96.86,42,40,41,33
5532,VETZ,96.86,42,39,36,41
5533,XRLX,96.85,42,65,72,58
5534,TLH,96.85,42,36,26,51
5535,GPIX,96.85,42,60,65,56
5536,UPRO,96.85,42,85,89,93
5537,EMLC,96.85,42,34,28,46
5538,NCV,96.84,42,50,56,48
5539,MIY,96.84,42,47,35,52
5540,SPTE,96.84,42,77,80,74
5541,AIO,96.84,42,84,85,72
5542,BNDI,96.84,42,41,37,40
5543,SMCO,96.84,42,61,71,61
5544,MPAY,96.84,42,62,59,53
5545,SPXL,96.83,42,85,89,93
5546,QXQ,96.83,42,70,74,37
5547,BWX,96.83,42,36,30,52
5548,FUND,96.83,42,31,30,29
5549,DSI,96.83,42,65,74,71
5550,NUMG,96.82,42,53,78,55
5551,BATT,96.82,42,34,45,25
5552,MSS,96.82,42,90,14,17
5553,CHSCL,96.82,42,48,41,33
5554,HMOP,96.82,42,43,43,36
5555,USVM,96.82,42,49,66,71
5556,FLIA,96.82,42,37,43,39
5557,JHAC,96.82,42,61,78,78
5558,BSJT,96.82,42,48,46,42
5559,BBD,96.81,42,13,9,36
5560,NEE,96.81,42,34,54,91
5561,EKG,96.81,42,76,66,56
5562,SWKHL,96.81,42,36,48,33
5563,ATI,96.81,42,48,45,92
5564,CIMO,96.81,42,42,43,39
5565,ADFI,96.81,42,39,36,40
5566,OILT,96.8,42,27,23,17
5567,BNDW,96.8,42,41,44,41
5568,ECCW,96.8,42,37,32,41
5569,SUP,96.8,42,7,8,28
5570,DFCA,96.8,42,39,42,31
5571,ROBT,96.8,42,60,62,35
5572,JMSI,96.79,42,40,42,35
5573,FXH,96.79,42,43,40,52
5574,VTEI,96.79,42,41,43,32
5575,JBBB,96.79,42,47,51,31
5576,EWX,96.78,42,46,54,58
5577,MVRL,96.78,42,51,19,38
5578,BKT,96.78,42,36,29,44
5579,XMMO,96.78,42,52,78,83
5580,XCCC,96.77,42,52,52,46
5581,PTF,96.77,42,61,89,79
5582,NZF,96.77,42,55,40,62
5583,KHYB,96.77,42,32,37,32
5584,UST,96.77,42,34,23,56
5585,IQSU,96.77,42,65,72,65
5586,VCR,96.76,42,79,84,69
5587,TSCO,96.76,42,69,60,82
5588,VKI,96.75,42,53,36,62
5589,PTBD,96.75,42,44,38,36
5590,UGE,96.75,42,72,53,86
5591,SMDD,96.75,42,28,15,9
5592,DBC,96.74,42,47,25,22
5593,ETX,96.74,42,39,36,43
5594,MMIT,96.74,42,40,41,34
5595,AIRR,96.73,42,36,81,84
5596,EPHE,96.73,42,24,25,79
5597,JPMB,96.73,42,35,33,45
5598,ABLG,96.73,42,51,34,55
5599,KBWD,96.73,42,52,32,26
